category,category_rank,example_id,horizon,entity,slot_index,faction,feature_index,feature,actual,predicted,abs_error,start_value,target_change_from_start,predicted_change_from_start
good_eventful,2,ep00702_t0003_item014452,15,E4,13,enemy,9,dynamic_9,0.0,0.0003204345703125,0.0003204345703125,0.0,0.0,0.0003204345703125
good_eventful,2,ep00702_t0003_item014452,15,E4,13,enemy,10,dynamic_10,0.0,-0.038116455078125,0.038116455078125,0.0,0.0,-0.038116455078125
good_eventful,2,ep00702_t0003_item014452,15,E4,13,enemy,11,dynamic_11,0.0,0.01470184326171875,0.01470184326171875,0.0,0.0,0.01470184326171875
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,0,hp,0.3333333432674408,0.6650390625,0.3317057192325592,1.0,-0.6666666567325592,-0.3349609375
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,1,dx,-0.1448778510093689,-0.137451171875,0.0074266791343688965,0.0741376280784607,-0.2190154790878296,-0.2115887999534607
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,2,dy,-0.08350393176078796,-0.09814453125,0.014640599489212036,-0.030918776988983154,-0.05258515477180481,-0.06722575426101685
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,3,dynamic_3,0.0,0.0259246826171875,0.0259246826171875,0.0,0.0,0.0259246826171875
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,4,dynamic_4,0.0,-0.0136871337890625,0.0136871337890625,0.0,0.0,-0.0136871337890625
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,5,dynamic_5,0.0,-0.0175933837890625,0.0175933837890625,0.0,0.0,-0.0175933837890625
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,6,dynamic_6,1.0,1.06640625,0.06640625,1.0,0.0,0.06640625
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,7,dynamic_7,0.0,-0.014373779296875,0.014373779296875,0.0,0.0,-0.014373779296875
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,8,dynamic_8,0.0,-0.023223876953125,0.023223876953125,0.0,0.0,-0.023223876953125
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,9,dynamic_9,0.0,0.0004208087921142578,0.0004208087921142578,0.0,0.0,0.0004208087921142578
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,10,dynamic_10,0.0,0.0051422119140625,0.0051422119140625,0.0,0.0,0.0051422119140625
good_eventful,2,ep00702_t0003_item014452,15,E5,14,enemy,11,dynamic_11,0.0,-0.03472900390625,0.03472900390625,0.0,0.0,-0.03472900390625
